State,Week,Cases,Deaths
South Carolina,6/27/21,"597,261","9,830"
South Carolina,7/4/21,"598,918","9,846"
South Carolina,7/11/21,"601,803","9,865"
South Dakota,3/8/20,9,1
South Dakota,3/15/20,14,1
South Dakota,3/22/20,68,1
South Dakota,3/29/20,212,2
South Dakota,4/5/20,626,6
South Dakota,4/12/20,"1,541",7
South Dakota,4/19/20,"2,147",10
South Dakota,4/26/20,"2,587",21
South Dakota,5/3/20,"3,393",34
South Dakota,5/10/20,"3,959",44
South Dakota,5/17/20,"4,468",50
South Dakota,5/24/20,"4,960",62
South Dakota,5/31/20,"5,367",65
South Dakota,6/7/20,"5,833",75
South Dakota,6/14/20,"6,225",81
South Dakota,6/21/20,"6,626",91
South Dakota,6/28/20,"7,028",97
South Dakota,7/5/20,"7,454",109
South Dakota,7/12/20,"7,862",116
South Dakota,7/19/20,"8,305",122
South Dakota,7/26/20,"8,867",134
South Dakota,8/2/20,"9,477",146
South Dakota,8/9/20,"10,118",152
South Dakota,8/16/20,"11,135",160
South Dakota,8/23/20,"12,942",167
South Dakota,8/30/20,"14,889",173
South Dakota,9/6/20,"16,437",183
South Dakota,9/13/20,"18,444",200
South Dakota,9/20/20,"21,133",218
South Dakota,9/27/20,"23,986",248
South Dakota,10/4/20,"27,947",286
South Dakota,10/11/20,"32,611",315
South Dakota,10/18/20,"38,141",366
South Dakota,10/25/20,"45,992",425
South Dakota,11/1/20,"53,976",523
South Dakota,11/8/20,"64,182",621
South Dakota,11/15/20,"72,214",777
South Dakota,11/22/20,"79,099",942
South Dakota,11/29/20,"85,304","1,091"
South Dakota,12/6/20,"90,407","1,243"
South Dakota,12/13/20,"94,336","1,350"
South Dakota,12/20/20,"96,963","1,446"
South Dakota,12/27/20,"99,829","1,501"
South Dakota,1/3/21,"102,901","1,570"
South Dakota,1/10/21,"105,278","1,633"
South Dakota,1/17/21,"106,963","1,696"
South Dakota,1/24/21,"108,070","1,775"
South Dakota,1/31/21,"109,132","1,804"
South Dakota,2/7/21,"110,205","1,838"
South Dakota,2/14/21,"111,165","1,859"
South Dakota,2/21/21,"112,293","1,886"
South Dakota,2/28/21,"113,378","1,898"
South Dakota,3/7/21,"114,493","1,909"
South Dakota,3/14/21,"115,723","1,922"
South Dakota,3/21/21,"117,081","1,933"
South Dakota,3/28/21,"118,361","1,938"
South Dakota,4/4/21,"119,705","1,946"
South Dakota,4/11/21,"121,056","1,953"
South Dakota,4/18/21,"121,986","1,958"
South Dakota,4/25/21,"122,660","1,967"
South Dakota,5/2/21,"123,233","1,980"
South Dakota,5/9/21,"123,644","1,991"
South Dakota,5/16/21,"123,911","2,001"
South Dakota,5/23/21,"124,162","2,010"
South Dakota,5/30/21,"124,261","2,022"
South Dakota,6/6/21,"124,343","2,026"
South Dakota,6/13/21,"124,393","2,027"
South Dakota,6/20/21,"124,492","2,030"
South Dakota,6/27/21,"124,582","2,038"
South Dakota,7/4/21,"124,641","2,039"
South Dakota,7/11/21,"124,750","2,040"
Tennessee,3/1/20,1,0
Tennessee,3/8/20,32,0
Tennessee,3/15/20,312,2
Tennessee,3/22/20,"1,363",6
Tennessee,3/29/20,"3,265",47
Tennessee,4/5/20,"4,983",107
Tennessee,4/12/20,"6,624",148
Tennessee,4/19/20,"8,918",179
Tennessee,4/26/20,"12,376",210
Tennessee,5/3/20,"14,675",241
Tennessee,5/10/20,"17,204",292
Tennessee,5/17/20,"19,765",325
Tennessee,5/24/20,"22,676",360
Tennessee,5/31/20,"26,359",413
Tennessee,6/7/20,"29,616",465
Tennessee,6/14/20,"34,223",516
Tennessee,6/21/20,"39,813",577
Tennessee,6/28/20,"49,232",630
Tennessee,7/5/20,"59,981",728
Tennessee,7/12/20,"74,518",828
Tennessee,7/19/20,"88,459",953
Tennessee,7/26/20,"105,455","1,056"
Tennessee,8/2/20,"117,725","1,201"
Tennessee,8/9/20,"128,771","1,331"
Tennessee,8/16/20,"139,366","1,542"
Tennessee,8/23/20,"149,310","1,700"
Tennessee,8/30/20,"159,893","1,838"
Tennessee,9/6/20,"168,552","2,040"
Tennessee,9/13/20,"179,017","2,193"
Tennessee,9/20/20,"188,205","2,347"
Tennessee,9/27/20,"196,870","2,534"
Tennessee,10/4/20,"209,593","2,729"
Tennessee,10/11/20,"222,608","2,875"
Tennessee,10/18/20,"240,191","3,067"
Tennessee,10/25/20,"256,923","3,322"
Tennessee,11/1/20,"273,603","3,556"
Tennessee,11/8/20,"299,597","3,839"
Tennessee,11/15/20,"329,490","4,163"
Tennessee,11/22/20,"355,885","4,489"
Tennessee,11/29/20,"388,815","4,851"
Tennessee,12/6/20,"432,246","5,344"
Tennessee,12/13/20,"494,497","5,953"
Tennessee,12/20/20,"546,245","6,382"
Tennessee,12/27/20,"589,406","6,908"
Tennessee,1/3/21,"634,222","7,634"
Tennessee,1/10/21,"668,142","8,276"
Tennessee,1/17/21,"692,048","8,736"
Tennessee,1/24/21,"710,748","9,483"
Tennessee,1/31/21,"727,428","10,365"
Tennessee,2/7/21,"741,816","10,811"
Tennessee,2/14/21,"750,628","11,022"
Tennessee,2/21/21,"760,289","11,299"
Tennessee,2/28/21,"768,139","11,447"
Tennessee,3/7/21,"775,718","11,536"
Tennessee,3/14/21,"784,220","11,606"
Tennessee,3/21/21,"792,763","11,713"
Tennessee,3/28/21,"799,450","11,809"
Tennessee,4/4/21,"807,996","11,900"
Tennessee,4/11/21,"816,230","11,951"
Tennessee,4/18/21,"826,608","12,045"
Tennessee,4/25/21,"832,906","12,100"
Tennessee,5/2/21,"838,024","12,158"
Tennessee,5/9/21,"842,329","12,213"
Tennessee,5/16/21,"845,633","12,280"
Tennessee,5/23/21,"848,003","12,341"
Tennessee,5/30/21,"849,410","12,376"
Tennessee,6/6/21,"852,165","12,398"
Tennessee,6/13/21,"853,104","12,415"
Tennessee,6/20/21,"853,786","12,449"
Tennessee,6/27/21,"854,661","12,483"
Tennessee,7/4/21,"856,874","12,508"
Tennessee,7/11/21,"860,728","12,544"
Texas,2/9/20,2,0
Texas,2/16/20,4,0
Texas,2/23/20,11,0
Texas,3/1/20,19,0
Texas,3/8/20,69,0
Texas,3/15/20,547,5
Texas,3/22/20,"2,381",30
Texas,3/29/20,"6,566",124
Texas,4/5/20,"13,208",265
Texas,4/12/20,"18,927",487
Texas,4/19/20,"24,494",662
Texas,4/26/20,"31,433",875
Texas,5/3/20,"38,849","1,086"
Texas,5/10/20,"47,866","1,330"
Texas,5/17/20,"55,451","1,522"
Texas,5/24/20,"63,396","1,676"
Texas,5/31/20,"75,077","1,840"
Texas,6/7/20,"88,120","1,989"
Texas,6/14/20,"111,594","2,186"
Texas,6/21/20,"148,639","2,398"
Texas,6/28/20,"195,707","2,646"
Texas,7/5/20,"258,280","3,206"
Texas,7/12/20,"330,059","3,972"
Texas,7/19/20,"391,609","5,002"
Texas,7/26/20,"448,224","7,477"
Texas,8/2/20,"504,605","8,885"
Texas,8/9/20,"555,343","10,379"
Texas,8/16/20,"599,156","11,650"
Texas,8/23/20,"633,834","12,733"
Texas,8/30/20,"663,246","13,660"
Texas,9/6/20,"685,921","14,384"
Texas,9/13/20,"716,914","15,124"
Texas,9/20/20,"764,642","15,792"
Texas,9/27/20,"799,411","16,440"
Texas,10/4/20,"829,758","17,019"
Texas,10/11/20,"863,993","17,518"
Texas,10/18/20,"906,657","17,998"
Texas,10/25/20,"953,451","18,549"
Texas,11/1/20,"1,009,837","19,219"
Texas,11/8/20,"1,083,132","20,035"
Texas,11/15/20,"1,164,267","21,004"
Texas,11/22/20,"1,234,740","21,847"
Texas,11/29/20,"1,337,030","23,111"
Texas,12/6/20,"1,473,080","24,400"
Texas,12/13/20,"1,584,055","25,841"
Texas,12/20/20,"1,667,352","27,062"
Texas,12/27/20,"1,792,363","28,508"
Texas,1/3/21,"1,952,047","30,441"
Texas,1/10/21,"2,112,925","32,581"
Texas,1/17/21,"2,240,136","34,859"
Texas,1/24/21,"2,360,584","37,096"
Texas,1/31/21,"2,484,782","39,330"
Texas,2/7/21,"2,561,684","41,320"
Texas,2/14/21,"2,590,989","42,202"
Texas,2/21/21,"2,646,681","43,772"
Texas,2/28/21,"2,689,785","45,381"
Texas,3/7/21,"2,721,431","46,532"
Texas,3/14/21,"2,748,905","47,459"
Texas,3/21/21,"2,775,092","48,209"
Texas,3/28/21,"2,797,366","48,828"
Texas,4/4/21,"2,821,570","49,342"
Texas,4/11/21,"2,845,113","49,723"
Texas,4/18/21,"2,868,275","50,087"
Texas,4/25/21,"2,891,264","50,455"
Texas,5/2/21,"2,908,499","50,786"
Texas,5/9/21,"2,923,523","51,105"
Texas,5/16/21,"2,935,806","51,366"
Texas,5/23/21,"2,947,615","51,660"
Texas,5/30/21,"2,957,016","51,874"
Texas,6/6/21,"2,971,075","52,096"
Texas,6/13/21,"2,979,299","52,281"
Texas,6/20/21,"2,988,213","52,449"
Texas,6/27/21,"2,998,381","52,621"
Texas,7/4/21,"3,010,721","52,768"
Texas,7/11/21,"3,031,733","52,947"
Utah,2/23/20,1,0
Utah,3/1/20,3,0
Utah,3/8/20,21,0
Utah,3/15/20,138,0
Utah,3/22/20,608,2
Utah,3/29/20,"1,426",8
Utah,4/5/20,"2,208",18
Utah,4/12/20,"2,942",25
Utah,4/19/20,"3,950",41
Utah,4/26/20,"4,981",49
Utah,5/3/20,"6,103",66
Utah,5/10/20,"7,068",78
Utah,5/17/20,"8,260",97
Utah,5/24/20,"9,551",112
Utah,5/31/20,"11,866",121
Utah,6/7/20,"14,061",139
Utah,6/14/20,"17,173",155
Utah,6/21/20,"20,735",167
Utah,6/28/20,"24,717",181
Utah,7/5/20,"29,071",212
Utah,7/12/20,"33,430",243
Utah,7/19/20,"37,623",278
Utah,7/26/20,"40,754",312
Utah,8/2/20,"43,821",337
Utah,8/9/20,"46,413",364
Utah,8/16/20,"48,950",387
Utah,8/23/20,"51,486",408
Utah,8/30/20,"54,364",421
Utah,9/6/20,"57,276",434
Utah,9/13/20,"62,893",440
Utah,9/20/20,"69,556",448
Utah,9/27/20,"76,231",476
Utah,10/4/20,"84,697",512
Utah,10/11/20,"93,297",541
Utah,10/18/20,"103,137",568
Utah,10/25/20,"114,670",604
Utah,11/1/20,"130,238",658
Utah,11/8/20,"151,141",712
Utah,11/15/20,"173,987",789
Utah,11/22/20,"192,087",863
Utah,11/29/20,"212,844",939
Utah,12/6/20,"231,821","1,039"
Utah,12/13/20,"248,970","1,148"
Utah,12/20/20,"264,078","1,212"
Utah,12/27/20,"281,747","1,294"
Utah,1/3/21,"303,723","1,392"
Utah,1/10/21,"322,252","1,486"
Utah,1/17/21,"334,889","1,582"
Utah,1/24/21,"345,430","1,664"
Utah,1/31/21,"353,700","1,733"
Utah,2/7/21,"360,642","1,790"
Utah,2/14/21,"366,091","1,842"
Utah,2/21/21,"370,826","1,929"
Utah,2/28/21,"374,494","1,975"
Utah,3/7/21,"378,041","2,021"
Utah,3/14/21,"381,311","2,060"
Utah,3/21/21,"384,231","2,101"
Utah,3/28/21,"387,057","2,132"
Utah,4/4/21,"389,821","2,159"
Utah,4/11/21,"392,570","2,164"
Utah,4/18/21,"395,214","2,180"
Utah,4/25/21,"397,798","2,203"
Utah,5/2/21,"400,185","2,223"
Utah,5/9/21,"402,392","2,258"
Utah,5/16/21,"404,316","2,290"
Utah,5/23/21,"405,921","2,301"
Utah,5/30/21,"407,489","2,311"
Utah,6/6/21,"409,435","2,323"
Utah,6/13/21,"411,431","2,328"
Utah,6/20/21,"413,739","2,355"
Utah,6/27/21,"416,181","2,378"
Utah,7/4/21,"419,047","2,393"
Utah,7/11/21,"422,714","2,413"
Vermont,3/1/20,1,0
Vermont,3/8/20,5,0
Vermont,3/15/20,49,2
Vermont,3/22/20,211,12
Vermont,3/29/20,461,20
Vermont,4/5/20,711,24
Vermont,4/12/20,803,36
Vermont,4/19/20,843,45
Vermont,4/26/20,886,50
Vermont,5/3/20,921,53
Vermont,5/10/20,934,53
Vermont,5/17/20,954,54
Vermont,5/24/20,977,55
Vermont,5/31/20,"1,046",55
Vermont,6/7/20,"1,125",55
Vermont,6/14/20,"1,147",56
Vermont,6/21/20,"1,200",56
Vermont,6/28/20,"1,238",56
Vermont,7/5/20,"1,283",56
Vermont,7/12/20,"1,338",56
Vermont,7/19/20,"1,396",56
Vermont,7/26/20,"1,421",57
Vermont,8/2/20,"1,454",58
Vermont,8/9/20,"1,509",58
Vermont,8/16/20,"1,553",58
Vermont,8/23/20,"1,605",58
Vermont,8/30/20,"1,647",58
Vermont,9/6/20,"1,677",58
Vermont,9/13/20,"1,710",58
Vermont,9/20/20,"1,739",58
Vermont,9/27/20,"1,778",58
Vermont,10/4/20,"1,857",58
Vermont,10/11/20,"1,926",58
Vermont,10/18/20,"2,043",58
Vermont,10/25/20,"2,179",58
Vermont,11/1/20,"2,347",59
Vermont,11/8/20,"2,843",59
Vermont,11/15/20,"3,546",63
Vermont,11/22/20,"4,033",67
Vermont,11/29/20,"4,894",79
Vermont,12/6/20,"5,626",95
Vermont,12/13/20,"6,343",108
Vermont,12/20/20,"6,966",121
Vermont,12/27/20,"7,689",139
Vermont,1/3/21,"8,790",156
Vermont,1/10/21,"9,915",163
Vermont,1/17/21,"10,908",170
Vermont,1/24/21,"11,831",173
Vermont,1/31/21,"12,766",182
Vermont,2/7/21,"13,561",189
Vermont,2/14/21,"14,359",196
Vermont,2/21/21,"15,098",204
Vermont,2/28/21,"15,964",208
Vermont,3/7/21,"16,698",214
Vermont,3/14/21,"17,555",219
Vermont,3/21/21,"18,623",224
Vermont,3/28/21,"19,905",229
Vermont,4/4/21,"20,965",231
Vermont,4/11/21,"21,869",242
Vermont,4/18/21,"22,479",244
Vermont,4/25/21,"23,032",247
Vermont,5/2/21,"23,445",249
Vermont,5/9/21,"23,847",252
Vermont,5/16/21,"24,084",255
Vermont,5/23/21,"24,200",255
Vermont,5/30/21,"24,252",256
Vermont,6/6/21,"24,320",256
Vermont,6/13/21,"24,360",256
Vermont,6/20/21,"24,392",256
Vermont,6/27/21,"24,419",258
Vermont,7/4/21,"24,457",258
Vermont,7/11/21,"24,550",258
Virgin Islands,3/8/20,1,0
Virgin Islands,3/15/20,6,0
Virgin Islands,3/22/20,19,0
Virgin Islands,3/29/20,42,0
Virgin Islands,4/5/20,51,1
Virgin Islands,4/12/20,53,3
Virgin Islands,4/19/20,57,4
Virgin Islands,4/26/20,66,4
Virgin Islands,5/3/20,69,4
Virgin Islands,5/10/20,69,6
Virgin Islands,5/17/20,69,6
Virgin Islands,5/24/20,70,6
Virgin Islands,5/31/20,71,6
Virgin Islands,6/7/20,72,6
Virgin Islands,6/14/20,76,6
Virgin Islands,6/21/20,81,6
Virgin Islands,6/28/20,112,6
Virgin Islands,7/5/20,181,6
Virgin Islands,7/12/20,297,6
Virgin Islands,7/19/20,352,7
Virgin Islands,7/26/20,421,8
Virgin Islands,8/2/20,528,9
Virgin Islands,8/9/20,734,9
Virgin Islands,8/16/20,960,10
Virgin Islands,8/23/20,"1,129",14
Virgin Islands,8/30/20,"1,167",16
Virgin Islands,9/6/20,"1,220",19
Virgin Islands,9/13/20,"1,257",19
Virgin Islands,9/20/20,"1,317",19
Virgin Islands,9/27/20,"1,327",20
Virgin Islands,10/4/20,"1,327",20
Virgin Islands,10/11/20,"1,335",21
Virgin Islands,10/18/20,"1,346",21
Virgin Islands,10/25/20,"1,376",21
Virgin Islands,11/1/20,"1,405",23
Virgin Islands,11/8/20,"1,434",23
Virgin Islands,11/15/20,"1,491",23
Virgin Islands,11/22/20,"1,540",23
Virgin Islands,11/29/20,"1,613",23
Virgin Islands,12/6/20,"1,791",23
Virgin Islands,12/13/20,"1,910",23
Virgin Islands,12/20/20,"1,979",23
Virgin Islands,12/27/20,"2,042",23
Virgin Islands,1/3/21,"2,042",23
Virgin Islands,1/10/21,"2,166",24
Virgin Islands,1/17/21,"2,341",24
Virgin Islands,1/24/21,"2,398",24
Virgin Islands,1/31/21,"2,449",24
Virgin Islands,2/7/21,"2,525",25
Virgin Islands,2/14/21,"2,575",25
Virgin Islands,2/21/21,"2,646",25
Virgin Islands,2/28/21,"2,714",25
Virgin Islands,3/7/21,"2,767",25
Virgin Islands,3/14/21,"2,767",25
Virgin Islands,3/21/21,"2,901",26
Virgin Islands,3/28/21,"2,907",26
Virgin Islands,4/4/21,"2,971",26
Virgin Islands,4/11/21,"3,028",26
Virgin Islands,4/18/21,"3,068",27
Virgin Islands,4/25/21,"3,125",27
Virgin Islands,5/2/21,"3,210",27
Virgin Islands,5/9/21,"3,267",27
Virgin Islands,5/16/21,"3,308",27
Virgin Islands,5/23/21,"3,442",27
Virgin Islands,5/30/21,"3,512",28
Virgin Islands,6/6/21,"3,690",28
Virgin Islands,6/13/21,"3,752",30
Virgin Islands,6/20/21,"3,835",30
Virgin Islands,6/27/21,"3,895",30
Virgin Islands,7/4/21,"4,005",32
Virgin Islands,7/11/21,"4,119",32
Virginia,3/1/20,1,0
Virginia,3/8/20,42,1
Virginia,3/15/20,152,3
Virginia,3/22/20,739,17
Virginia,3/29/20,"2,408",52
Virginia,4/5/20,"5,076",130
Virginia,4/12/20,"8,053",258
Virginia,4/19/20,"12,365",436
Virginia,4/26/20,"17,731",616
Virginia,5/3/20,"23,196",827
Virginia,5/10/20,"29,683","1,002"
Virginia,5/17/20,"35,749","1,159"
Virginia,5/24/20,"43,611","1,370"
Virginia,5/31/20,"49,397","1,460"
Virginia,6/7/20,"53,869","1,541"
Virginia,6/14/20,"57,443","1,607"
Virginia,6/21/20,"61,247","1,724"
Virginia,6/28/20,"65,109","1,849"
Virginia,7/5/20,"69,782","1,962"
Virginia,7/12/20,"76,373","2,025"
Virginia,7/19/20,"83,609","2,075"
Virginia,7/26/20,"90,801","2,215"
Virginia,8/2/20,"99,189","2,322"
Virginia,8/9/20,"105,750","2,381"
Virginia,8/16/20,"112,072","2,443"
Virginia,8/23/20,"118,809","2,568"
Virginia,8/30/20,"125,727","2,677"
Virginia,9/6/20,"132,940","2,722"
Virginia,9/13/20,"139,655","2,990"
Virginia,9/20/20,"145,408","3,144"
Virginia,9/27/20,"150,803","3,270"
Virginia,10/4/20,"157,905","3,354"
Virginia,10/11/20,"165,238","3,422"
Virginia,10/18/20,"172,372","3,578"
Virginia,10/25/20,"181,190","3,654"
Virginia,11/1/20,"190,873","3,704"
Virginia,11/8/20,"200,799","3,799"
Virginia,11/15/20,"215,679","3,938"
Virginia,11/22/20,"233,617","4,054"
Virginia,11/29/20,"251,173","4,197"
Virginia,12/6/20,"278,615","4,409"
Virginia,12/13/20,"302,972","4,643"
Virginia,12/20/20,"329,577","4,840"
Virginia,12/27/20,"358,755","5,117"
Virginia,1/3/21,"393,715","5,381"
Virginia,1/10/21,"429,391","5,706"
Virginia,1/17/21,"468,655","6,079"
Virginia,1/24/21,"502,221","6,449"
Virginia,1/31/21,"526,176","6,773"
Virginia,2/7/21,"547,424","6,996"
Virginia,2/14/21,"561,812","7,197"
Virginia,2/21/21,"574,314","8,382"
Virginia,2/28/21,"584,537","9,519"
Virginia,3/7/21,"593,562","9,985"
Virginia,3/14/21,"603,748","10,182"
Virginia,3/21/21,"613,974","10,178"
Virginia,3/28/21,"623,881","10,287"
Virginia,4/4/21,"634,325","10,458"
Virginia,4/11/21,"644,828","10,564"
Virginia,4/18/21,"653,326","10,675"
Virginia,4/25/21,"660,553","10,777"
Virginia,5/2/21,"666,111","10,885"
Virginia,5/9/21,"669,918","11,008"
Virginia,5/16/21,"672,793","11,097"
Virginia,5/23/21,"675,165","11,160"
Virginia,5/30/21,"676,586","11,229"
Virginia,6/6/21,"677,671","11,293"
Virginia,6/13/21,"678,595","11,343"
Virginia,6/20/21,"679,680","11,392"
Virginia,6/27/21,"680,904","11,423"
Virginia,7/4/21,"682,433","11,450"
Virginia,7/11/21,"684,499","11,477"
Washington,1/19/20,1,0
Washington,1/26/20,1,0
Washington,2/2/20,1,0
Washington,2/9/20,1,0
Washington,2/16/20,1,0
Washington,2/23/20,10,1
Washington,3/1/20,110,16
Washington,3/8/20,609,40
Washington,3/15/20,"1,655",95
Washington,3/22/20,"4,311",193
Washington,3/29/20,"7,499",318
Washington,4/5/20,"10,227",498
Washington,4/12/20,"11,850",629
Washington,4/19/20,"13,565",743
Washington,4/26/20,"15,383",833
Washington,5/3/20,"17,629",925
Washington,5/10/20,"19,336","1,015"
Washington,5/17/20,"20,740","1,062"
Washington,5/24/20,"22,618","1,126"
Washington,5/31/20,"24,767","1,163"
Washington,6/7/20,"26,920","1,216"
Washington,6/14/20,"29,466","1,268"
Washington,6/21/20,"33,031","1,311"
Washington,6/28/20,"36,799","1,355"
Washington,7/5/20,"41,326","1,426"
Washington,7/12/20,"47,889","1,509"
Washington,7/19/20,"53,883","1,591"
Washington,7/26/20,"59,648","1,675"
Washington,8/2/20,"64,346","1,751"
Washington,8/9/20,"69,136","1,842"
Washington,8/16/20,"73,353","1,944"
Washington,8/23/20,"76,834","1,992"
Washington,8/30/20,"79,900","2,042"
Washington,9/6/20,"82,957","2,079"
Washington,9/13/20,"85,886","2,130"
Washington,9/20/20,"89,514","2,196"
Washington,9/27/20,"93,160","2,239"
Washington,10/4/20,"97,223","2,289"
Washington,10/11/20,"102,054","2,339"
Washington,10/18/20,"106,772","2,396"
Washington,10/25/20,"112,580","2,468"
Washington,11/1/20,"121,220","2,552"
Washington,11/8/20,"133,612","2,638"
Washington,11/15/20,"148,691","2,738"
Washington,11/22/20,"166,736","2,828"
Washington,11/29/20,"184,079","3,065"
Washington,12/6/20,"207,399","3,146"
Washington,12/13/20,"226,551","3,170"
Washington,12/20/20,"240,763","3,283"
Washington,12/27/20,"253,290","3,524"
Washington,1/3/21,"275,832","3,775"
Washington,1/10/21,"290,896","3,972"
Washington,1/17/21,"304,107","4,182"
Washington,1/24/21,"315,448","4,368"
Washington,1/31/21,"323,748","4,527"
Washington,2/7/21,"331,033","4,739"
Washington,2/14/21,"336,819","4,886"
Washington,2/21/21,"342,574","5,024"
Washington,2/28/21,"347,301","5,107"
Washington,3/7/21,"352,116","5,183"
Washington,3/14/21,"357,376","5,225"
Washington,3/21/21,"363,588","5,288"
Washington,3/28/21,"370,362","5,326"
Washington,4/4/21,"377,979","5,373"
Washington,4/11/21,"387,312","5,427"
Washington,4/18/21,"396,890","5,478"
Washington,4/25/21,"406,546","5,547"
Washington,5/2/21,"415,873","5,609"
Washington,5/9/21,"424,499","5,669"
Washington,5/16/21,"429,514","5,747"
Washington,5/23/21,"437,492","5,809"
Washington,5/30/21,"441,926","5,881"
Washington,6/6/21,"446,034","5,894"
Washington,6/13/21,"449,108","5,867"
Washington,6/20/21,"452,327","5,949"
Washington,6/27/21,"454,484","5,994"
Washington,7/4/21,"457,092","6,050"
Washington,7/11/21,"461,412","6,093"
West Virginia,3/15/20,12,0
West Virginia,3/22/20,113,0
West Virginia,3/29/20,282,2
West Virginia,4/5/20,593,6
West Virginia,4/12/20,825,18
West Virginia,4/19/20,"1,025",33
West Virginia,4/26/20,"1,185",50
West Virginia,5/3/20,"1,348",53
West Virginia,5/10/20,"1,470",65
West Virginia,5/17/20,"1,729",72
West Virginia,5/24/20,"1,989",75
West Virginia,5/31/20,"2,136",84
West Virginia,6/7/20,"2,274",88
West Virginia,6/14/20,"2,500",88
West Virginia,6/21/20,"2,781",93
West Virginia,6/28/20,"3,205",94
West Virginia,7/5/20,"4,146",96
West Virginia,7/12/20,"4,922",100
West Virginia,7/19/20,"5,821",103
West Virginia,7/26/20,"6,735",116
West Virginia,8/2/20,"7,563",131
West Virginia,8/9/20,"8,457",160
West Virginia,8/16/20,"9,185",176
West Virginia,8/23/20,"9,967",212
West Virginia,8/30/20,"11,289",243
West Virginia,9/6/20,"12,521",265
West Virginia,9/13/20,"13,874",308
West Virginia,9/20/20,"15,158",332
West Virginia,9/27/20,"16,468",357
West Virginia,10/4/20,"17,913",381
West Virginia,10/11/20,"19,801",399
West Virginia,10/18/20,"21,712",422
West Virginia,10/25/20,"24,460",457
West Virginia,11/1/20,"27,742",502
West Virginia,11/8/20,"32,792",574
West Virginia,11/15/20,"39,598",658
West Virginia,11/22/20,"45,845",718
West Virginia,11/29/20,"53,572",829
West Virginia,12/6/20,"62,151",966
West Virginia,12/13/20,"71,215","1,122"
West Virginia,12/20/20,"80,177","1,253"
West Virginia,12/27/20,"89,327","1,373"
West Virginia,1/3/21,"99,778","1,570"
West Virginia,1/10/21,"108,124","1,761"
West Virginia,1/17/21,"114,752","1,872"
West Virginia,1/24/21,"120,340","2,015"
West Virginia,1/31/21,"124,190","2,119"
West Virginia,2/7/21,"127,282","2,201"
West Virginia,2/14/21,"129,364","2,254"
West Virginia,2/21/21,"131,580","2,297"
West Virginia,2/28/21,"133,290","2,323"
West Virginia,3/7/21,"135,149","2,519"
West Virginia,3/14/21,"137,478","2,600"
West Virginia,3/21/21,"140,316","2,631"
West Virginia,3/28/21,"143,106","2,693"
West Virginia,4/4/21,"145,754","2,742"
West Virginia,4/11/21,"148,517","2,780"
West Virginia,4/18/21,"151,068","2,817"
West Virginia,4/25/21,"153,498","2,821"
West Virginia,5/2/21,"156,001","2,726"
West Virginia,5/9/21,"158,230","2,757"
West Virginia,5/16/21,"159,735","2,772"
West Virginia,5/23/21,"161,287","2,792"
West Virginia,5/30/21,"162,232","2,813"
West Virginia,6/6/21,"162,939","2,849"
West Virginia,6/13/21,"163,382","2,863"
West Virginia,6/20/21,"163,804","2,876"
West Virginia,6/27/21,"164,149","2,899"
West Virginia,7/4/21,"164,465","2,908"
West Virginia,7/11/21,"164,933","2,919"
Wisconsin,2/2/20,1,0
Wisconsin,2/9/20,1,0
Wisconsin,2/16/20,1,0
Wisconsin,2/23/20,1,0
Wisconsin,3/1/20,1,0
Wisconsin,3/8/20,27,0
Wisconsin,3/15/20,281,4
Wisconsin,3/22/20,"1,042",17
Wisconsin,3/29/20,"2,112",60
Wisconsin,4/5/20,"3,213",141
Wisconsin,4/12/20,"4,199",212
Wisconsin,4/19/20,"5,762",266
Wisconsin,4/26/20,"7,785",334
Wisconsin,5/3/20,"10,099",398
Wisconsin,5/10/20,"12,551",453
Wisconsin,5/17/20,"15,196",507
Wisconsin,5/24/20,"18,515",588
Wisconsin,5/31/20,"20,997",646
Wisconsin,6/7/20,"25,026",700
Wisconsin,6/14/20,"27,314",751
Wisconsin,6/21/20,"30,235",786
Wisconsin,6/28/20,"34,243",804
Wisconsin,7/5/20,"39,095",829
Wisconsin,7/12/20,"45,118",852
Wisconsin,7/19/20,"51,735",900
Wisconsin,7/26/20,"58,064",955
Wisconsin,8/2/20,"64,231","1,007"
Wisconsin,8/9/20,"69,560","1,047"
Wisconsin,8/16/20,"74,740","1,092"
Wisconsin,8/23/20,"79,767","1,129"
Wisconsin,8/30/20,"85,517","1,177"
Wisconsin,9/6/20,"93,102","1,218"
Wisconsin,9/13/20,"105,609","1,249"
Wisconsin,9/20/20,"120,249","1,291"
Wisconsin,9/27/20,"138,018","1,383"
Wisconsin,10/4/20,"155,752","1,470"
Wisconsin,10/11/20,"175,652","1,588"
Wisconsin,10/18/20,"205,139","1,804"
Wisconsin,10/25/20,"237,870","2,092"
Wisconsin,11/1/20,"277,568","2,385"
Wisconsin,11/8/20,"323,604","2,748"
Wisconsin,11/15/20,"372,219","3,155"
Wisconsin,11/22/20,"404,999","3,474"
Wisconsin,11/29/20,"437,918","3,938"
Wisconsin,12/6/20,"465,991","4,329"
Wisconsin,12/13/20,"490,679","4,724"
Wisconsin,12/20/20,"506,022","5,032"
Wisconsin,12/27/20,"523,652","5,259"
Wisconsin,1/3/21,"548,134","5,568"
Wisconsin,1/10/21,"566,275","5,906"
Wisconsin,1/17/21,"580,003","6,187"
